股票代码,股票名称,所属行业,PE(动),总市值,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%),预告类型,预告日期,变动范围,score
300137,先河环保,环保工程,59.06,55.10,0.203,4.1288,-0.3951,1.9680000000000002,34439.53,1.0364,4.88,48.48,14.94,28.31,18.55,28.41,,,,13
600720,祁连山,水泥建材,52.15,86.87,-0.1554,6.1285,0.2158,1.7251,77629.03,2.5987,-2.51,8.22,49.57,43.43,0.0,0.0,,,,13
600717,天津港,港口水运,16.05,202.8,0.75,9.1683,1.4094,2.0783,167476.91,5.0385,8.47,27.91,37.04,-15.29,3.13,4.47,,,,13
2253,川大智胜,软件服务,180.6,70.24,0.0214,5.7145,-0.0149,3.5064,22562.61,0.9707,0.38,32.74,12.96,-28.27,4.62,-6.57,,,,13
603803,瑞斯康达,通讯行业,0.0,0,0.1414,5.5599,-0.4544,1.6183,42105.56,2.5762,0.0,56.57,40.44,-3.25,1.85,0.0,,,,13
2250,联化科技,化工行业,44.44,141.8,0.091,6.1442,0.1103,2.1652,90011.21,2.74,1.6,32.55,23.92,-8.55,-22.73,-22.75,,,,13
603177,德创环保,环保工程,162.09,67.14,0.2661,2.5293,0.4062,0.5396,20200.0,0.8177,15.85,28.5,66.58,34.12,58.09,61.75,,,,13
600409,三友化工,化工行业,22.61,171.9,0.4123,3.761,0.7262,1.281,185038.55,1.3187,11.47,24.89,64.5,15.06,84.89,84.89,,,,13
2664,信质电机,机械行业,42.88,101.6,0.1424,4.3832,-0.2121,1.0973,40002.0,2.0335,3.3,23.48,32.14,35.76,18.5,20.06,,,,13
2242,九阳股份,家电行业,20.09,146.3,0.91,4.4868,1.3116,1.2185,76758.3,1.7619999999999998,21.36,32.7,37.17,3.61,12.53,9.59,,,,13
2541,鸿路钢构,水泥建材,42.11,67.63,0.49,10.9926,0.491,6.5995,34914.59,3.1392,4.89,18.4,50.0,13.43,-17.53,115.22,,,,13
603158,腾龙股份,汽车行业,51.07,60.44,0.55,4.0177,0.2256,1.2912,21834.6,1.7930000000000001,14.33,34.48,26.64,24.06,27.49,24.28,,,,13
2543,万和电气,家电行业,24.51,95.96,0.29,6.9307,0.6349,2.8388,44000.0,2.8188,4.22,29.34,42.91,12.07,18.21,-7.33,,,,13
2545,东方铁塔,水泥建材,138.98,149.0,0.0611,5.0909,0.1947,3.4501,131639.75,0.4692,3.12,24.52,21.64,30.48,66.65,63.51,,,,13
300597,吉大通信,软件服务,152.83,73.78,0.1509,2.7975,-0.0756,0.8888,24000.0,0.8173,9.52,28.06,28.45,3.0,1.3,-0.34,预升,2017-04-07,-3.47%~10.61%,13
2236,大华股份,安防设备,33.51,477.8,0.63,2.8409,0.1624,0.2033,289941.14,1.4351,24.8,37.71,45.17,32.26,33.0,27.31,,,,13
600036,招商银行,银行,7.78,4830,2.46,15.9537,-4.7825,2.6774,2521984.56,7.895,16.27,0.0,93.21,3.75,7.6,7.18,,,,13
300165,天瑞仪器,仪器仪表,66.4,46.64,0.0381,3.3416,-0.0626,1.6628,46176.0,0.5688,1.15,54.36,23.31,35.66,21.0,85.3,,,,13
600701,工大高新,综合行业,227.13,173.9,0.121,4.1312,-0.0722,2.6910000000000003,103473.52,0.2568,4.43,23.6,37.31,96.61,0.0,0.0,,,,13
2292,奥飞娱乐,文化传媒,47.8,279.1,0.035,3.6967,-0.0719,1.1205,130788.97,1.4091,0.95,46.89,40.24,35.07,-43.13,-43.16,,,,13
2364,中恒电气,输配电气,58.87,103.5,0.25,4.0884,-0.0143,1.886,56356.5,1.1461,9.75,50.33,9.66,11.11,30.85,37.7,,,,13
603578,三星新材,玻璃陶瓷,130.56,62.29,0.5421,4.9767,0.6329,2.9411,8800.0,0.8419,20.29,28.48,26.1,14.72,26.46,41.66,,,,13
300210,森远股份,机械行业,71.38,48.45,0.28,4.6296,-0.1246,1.5194,26901.11,1.9498,6.23,45.38,39.83,13.18,-14.76,-11.59,,,,13
601311,骆驼股份,输配电气,31.64,136.8,0.61,5.6969,-0.0272,1.2025,84839.58,3.3489,10.97,22.81,27.48,17.19,-15.45,-13.38,,,,13
2389,南洋科技,电子元件,127.04,166.6,0.17,4.8491,0.1451,3.1023,70884.69,0.6893,3.63,27.27,11.72,31.45,22.68,20.96,,,,13
600809,山西汾酒,酿酒行业,43.57,262.1,0.5211,5.3182,0.6677,0.2781,86584.83,3.4432,10.51,67.72,33.16,10.57,23.52,23.96,,,,13
2338,奥普光电,仪器仪表,92.49,57.02,0.44,6.3441,-0.1583,3.0619,12000.0,1.8565,7.1,38.8,12.08,-0.83,20.41,-74.33,,,,13
600015,华夏银行,银行,6.23,1214,1.37,12.0091,6.8277,2.6916,1068557.22,4.9881,11.82,0.0,93.44,10.25,5.07,4.89,,,,13
300189,神农基因,农牧饲渔,0.0,50.18,-0.0241,1.3609,-0.4075,0.2738,102400.0,0.0679,-1.75,7.75,27.26,282.68,-654.66,0.0,,,,13
603608,天创时尚,纺织服装,53.01,58.97,0.44,5.4628,0.7587,3.0088,28000.0,1.3275,8.41,57.16,14.84,-5.07,12.47,9.22,,,,13
600019,宝钢股份,钢铁行业,19.1,1426,0.2533,5.9939,0.5721,1.9323,2210265.69,1.8893,4.86,12.23,52.03,9.12,148.33,169.23,,,,13
300219,鸿利智汇,电子元件,34.15,88.03,0.3026,2.8383,0.28600000000000003,0.9653,67097.57,0.8197,13.68,24.71,42.32,38.51,87.21,51.03,,,,13
600773,西藏城投,房地产,130.38,95.67,0.1,3.5083,-0.1086,1.5846,72921.37,0.9238,2.91,11.89,70.61,261.23,17.55,32.61,,,,13
603626,科森科技,金属制品,69.46,115.9,0.1,7.3422,0.3912,4.1429,21066.67,1.9973,2.2,28.6,32.84,17.64,-10.33,-8.52,,,,13
2412,汉森制药,医药制造,66.9,54.23,0.2054,4.1699,0.3405,1.3458,29600.0,1.6196,4.87,71.01,10.68,2.76,-11.81,-17.05,,,,13
603389,亚振家居,木业家具,143.51,79.94,0.46,3.8696,0.5873,1.7274,21896.0,1.0509,17.57,58.77,16.96,-3.68,-2.18,-7.73,,,,13
603633,徕木股份,电子元件,106.48,50.52,0.53,5.5566,0.8303,1.6427,12035.0,2.612,10.15,37.55,35.9,7.85,26.7,43.05,,,,13
601229,上海银行,银行,9.96,1449,2.61,19.2806,28.4532,5.0385,600445.0,5.9194,14.35,0.0,93.38,3.77,10.04,10.23,,,,13
2323,雅百特,输配电气,59.26,137.2,0.2329,1.014,-0.2756,0.1215,74572.97,0.6714,25.42,31.34,57.84,56.19,6.14,10.45,,,,13
2419,天虹商场,商业百货,23.68,124.1,0.65,6.9897,2.0397,2.136,80020.0,3.3494,9.5,24.16,62.07,-0.71,-56.63,-1.64,,,,13
2421,达实智能,软件服务,58.37,131.6,0.14300000000000002,1.4586,-0.0077,0.1123,192672.96,0.3521,10.31,30.49,38.4,43.58,80.49,81.13,,,,13
2433,太安堂,医药制造,37.89,82.97,0.32,6.0175,-0.1511,3.8219,77106.46,1.1468,5.38,27.0,31.07,29.68,27.98,19.0,,,,13
2438,江苏神通,机械行业,100.31,51.75,0.06,6.9358,-0.0701,4.3549,24307.41,1.406,0.92,33.08,26.76,12.05,2.94,5.78,,,,13
300226,上海钢联,电子信息,294.15,62.82,0.0369,3.1858,-1.4531,2.8101,15943.75,-0.7424,1.17,0.65,84.41,127.65,45.81,138.31,,,,13
600356,恒丰纸业,造纸印刷,38.94,36.86,0.32,6.7084,1.0506,3.0987,29873.14,2.0734,4.81,27.69,25.52,-2.48,7.62,7.54,,,,13
2557,洽洽食品,食品饮料,23.23,84.26,0.7,5.817,0.9317,3.1209,50700.0,1.3283,12.26,31.07,28.17,6.09,-2.81,2.19,,,,13
300015,爱尔眼科,医药制造,49.35,308.2,0.15,2.9201,0.1572,0.5385,101190.57,1.4898,5.7,44.06,31.87,30.86,31.17,25.28,,,,13
603118,共进股份,电子信息,41.18,141.3,0.9641,12.0306,2.5122,8.6894,35588.86,2.3369999999999997,10.51,15.44,38.16,0.16,35.83,34.16,,,,13
603016,新宏泰,输配电气,89.95,58.70,0.4,5.3898,0.2951,1.8624,14816.0,2.2675,8.47,42.68,11.32,-5.13,-2.88,-10.28,,,,13
300569,天能重工,输配电气,42.92,87.34,2.67,19.3313,-0.2575,11.6089,8334.0,6.189,21.69,36.09,22.18,-5.12,-0.73,-0.59,预降,2017-04-07,-10.15%~-10%,13
603958,哈森股份,纺织服装,88.31,65.47,0.315,5.2711,-0.3449,2.1258,21736.0,1.9136,7.12,50.29,19.23,-12.62,-27.02,-22.82,,,,13
300253,卫宁健康,软件服务,25.36,155.2,0.0323,3.0348,-0.1524,1.2671,84160.31,0.6912,1.09,42.67,23.36,24.46,21.68,15.02,,,,13
2647,民盛金科,金属制品,0.0,129.3,-0.0869,4.5266,3.2753,2.3841,21958.3,1.0088,-1.91,0.78,24.21,4.52,-837.99,0.0,预增,2017-04-13,1172.66,13
600881,亚泰集团,水泥建材,102.26,159.6,0.05,4.4714,0.8217,2.3625,259994.57,0.8558,1.01,24.62,71.96,-7.4,129.16,311.6,,,,13
600648,外高桥,房地产,27.73,230.4,0.55,8.2067,-0.228,3.312,113534.91,3.0241,6.71,27.98,65.07,29.17,52.74,44.91,,,,13
300254,仟源医药,医药制造,104.84,40.64,0.1447,3.8819999999999997,0.1999,2.1285,20830.8,0.6781,3.79,66.17,33.35,9.09,31.65,-69.41,,,,13
603968,醋化股份,化工行业,37.75,51.49,0.72,6.1764,0.9628,1.9414,20448.0,2.5525,12.8,20.86,27.58,7.07,42.2,52.28,,,,13
300568,星源材质,材料行业,64.17,99.73,0.1805,6.2295,0.0063,3.8360000000000003,19200.0,1.1324,2.77,52.83,33.57,-13.25,-34.12,-36.19,,,,13
603009,北特科技,汽车行业,126.54,70.56,0.46,9.6697,0.2194,6.7714,13130.76,1.7507,6.16,24.77,27.42,13.29,20.1,26.24,,,,13
600872,中炬高新,食品饮料,37.04,126.4,0.1446,3.6584,0.2146,0.3541,79663.72,2.0513,4.07,39.63,35.62,30.9,74.47,76.66,,,,13
603979,金诚信,工程建设,42.42,93.15,0.13,8.2901,-0.1516,3.8701,45000.0,2.9629,1.42,26.84,23.65,0.26,20.78,30.43,,,,13
600418,江淮汽车,汽车行业,19.31,224.4,0.72,7.2857,-0.1848,2.8152,189331.21,2.5652,11.26,9.59,68.57,13.17,35.49,59.58,,,,13
300326,凯利泰,医疗行业,45.33,73.78,0.1708,2.5145,0.0679,0.9690000000000001,71492.03,0.5078,6.95,75.2,13.56,27.41,31.68,77.11,,,,13
603117,万林股份,交运物流,77.78,73.05,0.17,4.7816,0.1338,2.5567,46232.09,1.2019,5.12,64.74,51.16,3.32,27.2,27.48,,,,13
600668,尖峰集团,水泥建材,27.94,62.93,0.8290000000000001,6.9334,1.1581,1.0985,34408.38,3.7027,12.56,24.34,36.11,5.34,41.98,55.22,,,,13
2636,金安国纪,电子元件,67.96,143.1,0.2169,2.1262,0.40299999999999997,0.2628,72800.0,0.7985,10.75,18.94,45.62,12.5,242.37,332.96,,,,13
600651,飞乐音响,电子元件,70.68,103.7,0.354,3.6142,-0.4923,1.5183,99190.04,0.9948,10.29,26.92,67.78,41.53,-6.66,-15.38,,,,13
300264,佳创视讯,软件服务,323.04,44.08,0.03,1.5078,0.0542,0.2336,41310.0,0.2194,2.21,37.54,29.84,59.01,90.38,23.44,,,,13
300555,路通视信,通讯行业,90.28,47.70,0.83,7.4905,-0.2694,3.6193,8000.0,2.5447,15.6,31.08,24.39,22.49,-11.24,-9.4,预降,2017-04-07,-25%~-5%,13
603936,博敏电子,电子元件,99.35,51.93,0.07200000000000001,5.6546,0.45299999999999996,2.0518,16735.0,2.3701,1.28,15.88,52.7,16.61,69.89,60.78,,,,13
2611,东方精工,专用设备,112.83,108.9,0.0625,6.2757,0.1076,4.9591,115805.36,0.2927,5.5,26.4,44.78,29.58,98.17,55.69,,,,13
600426,华鲁恒升,化肥行业,19.48,167.4,0.7020000000000001,6.5471,0.8,1.9004,124652.45,3.179,11.27,20.23,38.2,-10.98,-3.22,-2.69,,,,13
600681,百川能源,公用事业,28.64,157.8,0.63,2.2137,0.2996,0.4938,96415.75,0.9928,32.94,49.93,37.5,21.54,35.15,36.04,,,,13
2156,通富微电,电子元件,61.11,110.5,0.19,4.0287,0.8069,2.0832,97263.01,0.8033,4.74,18.0,45.18,97.75,22.73,472.87,,,,13
2559,亚威股份,机械行业,45.37,52.99,0.0475,4.2465,0.0469,2.147,37288.35,1.0425,1.1,23.48,28.6,34.68,5.7,155.07,,,,13
600698,湖南天雁,交运设备,1273.98,133.9,0.0081,0.6783,-0.0274,0.385,97181.74,-0.7931,1.2,22.61,50.59,12.82,363.34,0.0,,,,13
600062,华润双鹤,医药制造,23.81,170.0,0.9858,9.2291,1.0646,0.9109,72447.06,6.8177,11.15,53.11,14.6,6.94,8.04,59.1,,,,13
2567,唐人神,农牧饲渔,43.82,78.80,0.2523,5.3807,0.4674,3.0474,53458.99,1.0053,5.59,9.53,31.01,7.36,102.62,231.28,,,,13
2573,清新环境,环保工程,31.55,209.5,0.4641,3.0731,0.047,0.6701,107319.66,1.2728,16.04,38.39,62.4,29.59,40.2,41.86,,,,13
797,中国武夷,房地产,561.91,95.56,0.46,4.4887,2.7539,1.6981,49979.81,1.5604,10.96,20.47,78.68,6.73,72.9,183.49,预增,2017-04-12,200%~300%,13
2576,通达动力,输配电气,972.52,40.73,0.0939,5.2485,-0.0583,3.3135,16510.0,0.8014,1.81,8.36,12.28,53.41,0.0,0.0,,,,13
300130,新国都,电子信息,55.69,58.47,0.02,6.2337,-0.3279,2.8656,23549.13,2.2595,0.39,39.83,42.55,0.81,10.91,-80.77,,,,13
600859,王府井,商业百货,21.98,126.4,0.8909999999999999,13.3676,1.2629,7.511,77625.04,2.935,7.1,21.38,40.01,2.7,-13.07,-38.12,,,,13
2592,八菱科技,汽车行业,71.73,86.78,0.45,7.3131,0.4678,4.2234,28333.12,1.6468,6.31,18.0,16.19,35.36,2.48,4.08,,,,13
600329,中新药业,医药制造,32.1,149.5,0.55,5.3839999999999995,0.5461,1.7002,76887.31,2.1153,10.38,32.39,32.36,-12.74,-6.43,0.79,,,,13
300129,泰胜风能,输配电气,29.6,62.76,0.22,2.8584,0.2017,0.9582,73151.47,0.8755,7.83,36.46,29.04,-25.2,31.57,26.83,预升,2017-04-08,5%~25%,13
300127,银河磁体,电子元件,57.97,64.73,0.09,3.5012,0.0281,1.5355,32314.64,0.6423,2.68,37.94,5.29,32.67,33.11,32.87,,,,13
600655,豫园商城,商业百货,34.28,164.1,0.33299999999999996,7.3551,0.2764,0.6395,143732.2,4.1227,4.97,15.76,52.81,-10.87,-43.6,-76.0,预增,2017-04-15,470,13
2186,全聚德,旅游酒店,52.81,73.72,0.1152,4.8091,0.1583,1.7499,30846.4,1.6448,2.42,61.19,21.48,-1.27,5.87,5.88,,,,13
778,新兴铸管,金属制品,65.97,199.7,0.1103,4.8006,0.303,2.1767,399088.02,1.3301,2.56,5.51,62.55,4.26,-26.58,0.0,预增,2017-04-15,399%~527%,13
2159,三特索道,旅游酒店,0.0,42.09,-0.39,5.9327,0.2743,3.3238,13866.67,1.1544,-6.11,51.19,66.47,5.3,-225.42,0.0,,,,13
600682,南京新百,商业百货,0.0,402.3,0.3631,6.9921,3.0902,4.5828,110131.02,0.9868,15.97,35.91,86.8,2.67,9.1,272.05,,,,13
2623,亚玛顿,玻璃陶瓷,104.82,63.57,0.11,13.5374,1.2374,9.292,16000.0,2.8107,0.79,14.63,49.4,27.81,-68.74,-78.36,,,,13
698,沈阳化工,石油行业,19.84,66.87,0.42,5.1547,0.8804,1.6306,81951.44,2.1546,8.4,9.65,60.26,-8.46,81.25,0.0,,,,12
300022,吉峰农机,商业百货,119.43,33.35,0.0551,0.6788,0.2997,0.5246,38024.04,-0.8928,8.45,14.22,81.34,5.5,300.7,-150.83,,,,12
881,中广核技,综合行业,34530.12,274.2,0.2955,4.8478,0.0633,3.0484,105559.8,0.7599,23.03,20.61,53.01,41.48,27.1,46.65,预降,2017-04-15,-26.65%~-5.7%,12
883,湖北能源,电力行业,12.89,314.3,0.29,3.6471,0.5574,1.6617,650744.95,0.8927,8.42,35.32,36.66,32.14,20.99,25.04,,,,12
600380,健康元,医药制造,30.29,151.0,0.2846,3.3942,1.0362,0.5961,158590.13,1.6618,9.31,62.33,41.92,12.49,9.44,-11.95,,,,12
601186,中国铁建,工程建设,14.93,1816,1.03,9.042,2.7348,2.9773,1357954.15,4.8676,11.55,9.21,80.42,4.79,10.71,11.6,,,,12
300020,银江股份,软件服务,30.64,96.79,0.05,4.58,-0.2015,2.0615,65578.91,1.1643,1.12,26.17,43.83,-6.23,-9.49,-6.31,,,,12
600438,通威股份,农牧饲渔,20.89,251.2,0.0684,3.0765,0.0611,1.4753,388237.22,0.5405,2.25,19.24,47.74,44.47,91.59,94.51,,,,12
300195,长荣股份,机械行业,46.12,54.61,0.2049,5.5973,0.3477,3.3793,43348.36,1.2868,3.7,36.17,27.35,1.23,-24.94,-46.11,,,,12
886,海南高速,高速公路,84.14,52.90,0.048,2.5884,-0.0085,0.9546,98882.83,0.2702,1.86,67.6,17.92,-11.49,-27.1,-25.74,预增,2017-04-15,250%~300%,12
600428,中远海特,港口水运,364.77,161.4,0.024,4.3636,0.2977,1.9945,214665.08,1.0855,0.56,10.42,55.76,-14.0,-65.48,0.0,预增,2017-04-12,1103.91,12
300047,天源迪科,软件服务,174.85,56.13,0.0035,5.5286,-0.013999999999999999,2.9485,35773.35,1.4065,0.06,20.64,35.05,6.2,0.0,0.0,,,,12
601111,中国国航,民航机场,12.96,1249,0.4691,5.5132,2.3481,1.8087,1452481.52,2.3028,10.61,23.48,65.88,4.62,0.59,-2.71,,,,12
837,秦川机床,机械行业,0.0,65.73,0.0216,4.0529,-0.1113,2.0954,69337.09,0.8141,0.53,14.12,55.18,6.13,0.0,0.0,预盈,2017-04-14,0,12
601155,新城控股,房地产,11.31,341.6,0.02,6.6033,-2.3221,1.1471,225898.42,4.543,0.28,38.87,85.69,77.95,0.0,0.0,,,,12
600483,福能股份,电力行业,19.09,178.3,0.66,6.4331,1.1352,2.0652,155182.56,1.6571,10.77,28.15,41.14,-11.12,-4.58,-4.54,,,,12
601199,江南水务,公用事业,23.26,75.66,0.2608,2.5305,0.341,0.41700000000000004,93520.62,1.002,10.59,54.66,44.32,38.8,31.86,35.03,,,,12
776,广发证券,券商信托,16.38,1315,1.05,10.3043,-2.7755,4.181,762108.77,2.8851,10.29,0.0,77.39,-38.07,-39.17,-39.71,,,,12
300139,晓程科技,电子元件,186.05,36.33,0.1,4.7931,0.0865,2.1184,27400.0,1.3797,2.17,40.65,7.97,0.51,-19.99,-22.29,,,,12
833,贵糖股份,食品饮料,0.0,60.82,0.06,3.938,0.4937,2.0085,66840.19,0.7935,1.47,13.9,23.02,3.27,-71.2,0.0,预盈,2017-04-15,0,12
726,鲁泰A,纺织服装,15.04,116.5,0.85,7.52,1.4207,0.8166,92260.23,4.6823,11.71,33.05,21.2,-3.1,13.09,5.74,,,,12
300058,蓝色光标,文化传媒,31.37,201.2,0.2245,2.9827,-0.2135,1.4292,214220.55,0.7264,10.72,23.29,64.0,42.29,143.4,77.21,预降,2017-04-10,-40.01%~-12.33%,12
600490,鹏欣资源,有色金属,229.68,148.8,0.0274,2.0291,0.24600000000000002,0.9889,188136.69,0.0329,1.46,15.01,16.07,43.18,162.45,59.23,,,,12
600456,宝钛股份,有色金属,0.0,108.5,0.0857,7.9615,-0.2959,5.5099,43026.57,1.0377,1.08,20.33,46.17,17.2,0.0,0.0,减亏,2017-04-19,0,12
601169,北京银行,银行,7.34,1463,0.98,8.1221,-2.5718,1.7253,1520667.57,3.1233,12.7,0.0,93.0,10.07,5.79,5.97,,,,12
300170,汉得信息,软件服务,45.07,99.62,0.1932,2.4832,-0.2901,0.6725,85788.79,0.8705,8.84,35.05,13.61,32.02,12.64,14.11,,,,12
300175,朗源股份,农牧饲渔,259.14,73.40,0.1217,1.7039,0.0884,0.1294,47080.0,0.716,6.93,7.09,8.09,-57.87,1040.12,-213.87,,,,12
600459,贵研铂业,有色金属,88.69,67.33,0.32,7.0727,0.1282,4.4733,26097.77,1.3208,4.57,2.49,43.4,39.15,29.82,155.16,,,,12
300114,中航电测,电子元件,93.27,96.10,0.0428,3.4435,-0.1638,0.9946,39384.03,1.0891,1.25,33.09,26.22,31.48,35.96,47.41,,,,12
600388,龙净环保,机械行业,24.55,140.6,0.4,3.536,0.2136,0.447,106905.0,1.891,11.61,24.29,73.09,9.79,10.25,8.09,预升,2017-04-19,18.52,12
300043,星辉娱乐,文教休闲,23.96,118.6,0.37,1.8935,0.1551,0.0557,124419.84,0.8094,19.72,33.67,52.99,43.08,30.15,94.76,,,,12
300035,中科电气,机械行业,149.25,41.96,0.0877,4.2926,0.222,2.4814,25900.3,0.6672,2.78,48.74,15.97,-2.52,48.22,25.85,,,,12
600446,金证股份,软件服务,143.81,186.3,0.28,1.7604,0.0251,0.012,83500.95,0.6116,17.13,25.48,46.22,40.18,-7.72,5.16,,,,12
603559,中通国脉,通讯行业,179.82,52.32,0.63,5.8588,0.5216,2.5502,8800.0,1.7845,13.11,19.16,34.53,20.83,4.78,6.05,,,,12
600515,海航基础,商业百货,55.18,482.2,0.61,8.1951,0.1116,6.4797,390759.25,0.4101,5.04,28.6,54.91,14.51,96.26,0.0,,,,12
2602,世纪华通,塑胶制品,68.19,357.0,0.49,4.2694,0.6949,1.845,102709.2,1.3468,11.96,33.8,20.07,14.21,23.44,26.62,,,,12
2478,常宝股份,钢铁行业,61.64,67.62,0.05,7.5579,-0.0463,2.7286,40010.0,3.1172,0.69,12.99,23.37,12.64,-26.37,-2.28,,,,12
600827,百联股份,商业百货,30.28,301.3,0.43,9.2293,0.6016,1.6366,178416.81,3.9992,4.71,22.22,55.1,-3.96,-37.77,-11.75,,,,12
2494,华斯股份,纺织服装,402.94,46.34,0.02,5.1918,-0.0518,3.2411,38556.08,0.831,0.45,38.33,18.8,12.96,13.39,16.92,,,,12
600835,上海机电,机械行业,15.23,220.7,0.23,9.2522,-0.2711,1.995,102273.93,4.8357,2.56,21.56,63.44,0.51,8.95,8.51,,,,12
2535,林州重机,安防设备,388.59,57.32,0.0014,3.6826,0.2172,2.3392,80168.31,0.23800000000000002,0.04,22.87,56.89,-31.19,147.45,0.0,,,,12
2209,达意隆,专用设备,0.0,35.14,0.0142,3.1519999999999997,0.1146,1.1404,19524.41,0.851,0.45,27.01,61.23,-9.12,154.22,0.0,,,,12
600861,北京城乡,商业百货,45.36,47.81,0.2801,7.4286,2.6911,2.7043,31680.49,1.7461,3.81,31.37,46.27,-4.82,-17.9,-10.06,,,,12
2195,二三四五,电子信息,37.22,236.4,0.0638,2.033,-0.0261,0.2624,328544.62,0.3774,3.09,90.0,11.37,11.5,123.87,100.8,,,,12
2193,山东如意,纺织服装,128.66,56.48,0.13,9.4923,1.5081,6.2998,26171.56,1.9477,2.16,18.19,43.85,-7.8,76.0,608.51,,,,12
2185,华天科技,电子元件,36.17,141.4,0.3669,4.6061,0.8095,2.0587,106555.65,1.3913,8.19,18.04,28.29,41.33,22.73,61.47,,,,12
600521,华海药业,医药制造,45.37,233.1,0.14,4.3481,-0.1266,1.1496,104256.04,1.8833,3.14,51.03,33.31,16.69,15.01,-7.14,,,,12
2180,艾派克,电子元件,82.92,284.4,0.2542,2.3014,0.3561,0.2449,101202.4,0.9665,13.15,43.17,66.94,61.8,-8.84,-8.99,,,,12
600673,东阳光科,有色金属,164.39,180.0,0.017,1.4982,0.0715,0.0579,246887.39,0.4036,1.12,14.34,63.06,40.98,213.32,613.06,,,,12
600870,厦华电子,电子信息,0.0,48.87,-0.0098,0.0284,-0.0083,4.3659,52319.97,-5.477,-29.75,3.2,71.74,83.86,-136.47,-276.25,,,,12
2621,三垒股份,机械行业,217.28,61.00,0.09,5.0575,0.0571,2.2576,22500.0,1.6028,1.86,34.65,1.84,-45.35,-47.13,-47.21,,,,12
2639,雪人股份,机械行业,418.2,83.85,0.024,3.3569999999999998,-0.2035,1.9773,67407.28,0.3027,0.91,22.9,25.68,45.75,63.2,145.09,,,,12
600654,中安消,软件服务,60.92,223.6,0.21,2.3242,-0.0682,0.7812,128302.1,0.4089,8.97,26.9,67.12,74.71,42.73,-18.96,,,,12
2645,华宏科技,机械行业,84.74,53.41,0.0587,7.4803,0.1906,5.1245,20944.5,1.1841,0.79,16.64,14.54,38.0,-16.86,-17.73,,,,12
600875,东方电气,输配电气,0.0,252.2,-0.76,9.048,3.8363,3.7778,233690.04,3.9341,-8.07,12.04,73.93,-7.59,-506.38,-726.77,,,,12
2150,通润装备,金属制品,50.25,43.60,0.07,3.9343,-0.1184,1.4523,27424.39,1.2461,1.84,24.8,20.04,34.42,38.48,39.25,,,,12
2474,榕基软件,软件服务,290.76,78.96,0.0399,2.2559,0.0919,0.5936,62220.0,0.5543,1.8,32.48,33.83,12.67,56.94,0.0,,,,12
2281,光迅科技,通讯行业,56.23,160.3,0.4532,4.3395,0.8631,1.6987,62892.48,1.4922,10.48,21.9,39.51,29.79,17.15,22.9,,,,12
600740,山西焦化,煤炭采选,133.0,58.81,0.017,2.6818,0.113,2.9465,76570.0,-1.5591,0.63,11.15,75.38,114.67,0.0,0.0,,,,12
600742,一汽富维,汽车行业,17.45,74.54,1.01,10.1416,2.0824,1.0494,42304.68,6.5984,10.35,6.54,41.38,21.58,0.51,2.99,,,,12
2367,康力电梯,机械行业,21.85,107.2,0.5592,4.3743,0.4513,1.4664,79765.27,1.6617,15.1,36.75,32.4,1.34,-13.24,-15.99,,,,12
2355,兴民智通,汽车行业,139.0,70.63,0.1,3.9405,0.3356,1.915,51370.01,0.9071,2.54,20.92,46.78,17.1,86.09,109.13,,,,12
2368,太极股份,软件服务,150.32,129.9,0.04,5.8436,-0.8266,2.3680000000000003,41559.72,2.3227,0.7,14.85,62.47,9.56,2.75,-9.22,,,,12
600790,轻纺城,商业百货,19.76,72.98,0.34,4.5191,0.3705,1.5889,104699.35,1.0499,9.3,63.0,41.87,2.7,20.05,21.85,,,,12
600783,鲁信创投,综合行业,40.1,177.5,0.45,4.9796,-0.0968,1.546,74435.93,2.1859,9.26,28.67,34.08,-1.09,44.63,43.52,,,,12
2399,海普瑞,医药制造,68.01,275.5,0.24,6.4037,0.2296,3.3949,124720.17,1.2379,3.68,31.62,30.84,1.62,-27.32,-32.57,,,,12
600774,汉商集团,商业百货,454.24,41.64,0.040999999999999995,3.3307,0.0318,0.7386,17457.54,1.1405,1.25,31.37,58.27,-3.64,108.04,88.99,,,,12
2407,多氟多,化工行业,39.1,186.8,0.11,4.2639,-0.1275,2.0382,62810.54,1.1425,2.61,26.78,47.63,25.24,-38.4,-47.26,,,,12
2415,海康威视,安防设备,30.89,1997,0.245,4.1922,-0.493,0.2765,615503.37,2.6536,5.91,42.78,39.05,35.46,29.49,27.09,,,,12
2317,众生药业,医药制造,26.51,107.2,0.14,4.305,0.1589,1.7485,81482.31,1.4104,3.21,65.58,17.82,4.87,19.43,16.52,,,,12
600758,红阳能源,煤炭采选,0.0,140.2,0.1304,3.8706,0.4697,2.5607,133140.89,0.1607,3.42,19.28,68.94,20.92,0.0,0.0,预增,2017-04-14,1474.57,12
2297,博云新材,材料行业,0.0,68.43,-0.0641,3.3015,-0.0295,2.4591,47131.5,-0.1999,-2.15,23.37,32.12,58.4,0.0,0.0,减亏,2017-04-19,0,12
