股票代码,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%)
720,-0.0526,0.9639,-0.0451,0.3433,86346.0,-0.5493,-5.31,3.13,78.05,-5.36,-308.32,-323.65
721,-0.0172,1.3319,0.0126,0.1112,49905.59,0.1187,-1.26,33.59,40.61,0.07,0.0,0.0
722,0.06,5.9186,0.0395,4.6056,46415.83,0.2659,1.01,53.21,6.82,-28.21,-21.28,-21.38
723,0.135,3.1509,0.0568,1.572,228107.34,0.524,4.4,26.04,42.66,181.36,0.0,0.0
725,0.069,2.3035,0.1768,1.1097,3515306.77,0.1827,3.02,28.63,54.86,77.72,2127.56,0.0
726,0.17,7.6871,-0.0797,0.8167,92260.23,4.8535,2.25,32.42,21.09,-0.76,5.14,12.73
727,-0.0551,2.3227,-0.0492,1.4512,452956.7,-0.1501,-2.34,-16.73,45.35,498.92,0.0,0.0
728,0.12,10.6735,0.0175,5.0074,196410.0,2.5042,1.16,0.0,71.1,26.65,13.08,17.29
729,0.019,4.5569,0.1335,1.6303,281853.93,1.2768,0.42,32.61,25.1,2.12,13.85,-7.93
731,0.0552,4.2273,-0.0961,1.0835,59148.44,1.4385,1.32,19.54,38.42,6.55,0.0,0.0
732,0.1854,11.5415,-4.7609,3.7184,124445.07,3.9754,1.27,19.94,84.96,24.51,-28.35,-26.39
733,0.18,8.6607,-0.807,5.1978,46934.22,1.7911,2.12,15.49,54.78,73.55,26.55,135.12
735,0.0748,3.0554,0.0726,1.3539,115151.36,0.5818,2.48,35.82,38.17,222.58,1593.77,0.0
736,-0.082,4.8227,2.9943,0.8472,29719.39,2.8239,-1.69,11.82,88.69,24.62,0.0,0.0
737,-0.0727,0.2369,0.0772,1.1405,54876.0,-2.0657,-26.6,21.52,96.56,-11.65,0.0,0.0
738,0.0319,4.3415,-0.1582,2.3281,114564.23,0.9503,0.74,25.01,23.08,-3.22,14.16,15.25
739,0.0423,2.3362,0.002,0.1949,114686.93,1.0651,1.86,26.02,54.12,34.5,28.61,36.87
748,0.1127,5.1469,-0.5442,1.1909,81481.86,0.7384,2.04,23.98,28.52,-6.32,38.88,74.74
750,0.05,3.3213,0.0214,1.4888,421554.2,0.4214,1.58,0.0,78.52,-20.24,-33.53,-40.76
751,0.027,1.5587,-0.2157,0.9333,140986.93,-0.6383,1.74,9.7,48.48,93.54,173.56,185.52
752,0.0138,2.9881,0.1423,0.0912,26375.85,1.7034,0.46,25.65,11.09,-3.74,-0.89,-2.03
753,0.01,2.1369,0.0034,0.6641,99148.11,0.4325,0.47,16.97,56.71,-15.07,27.6,49.16
755,-0.3,0.8547,-0.1813,2.4067,46926.46,-2.8368,-31.21,-2.5,92.73,-25.37,0.0,0.0
756,0.11,4.4643,0.1188,1.122,45731.28,1.5502,2.56,26.98,55.97,28.91,153.98,103.94
757,0.03,1.2971,0.0322,1.8483,45162.12,-1.7017,2.23,26.71,40.19,11.16,78.13,83.36
758,0.0463,2.6815,-0.4081,0.4847,196937.84,1.048,1.76,11.82,71.88,34.05,39.72,48.82
759,0.16,4.5268,0.5985,1.5726,68102.15,1.4474,3.55,20.96,58.81,-6.09,2674.05,-2380.63
760,-0.06,2.5056,-0.0838,1.9321,78849.46,-0.3137,-2.23,3.57,28.57,-6.58,0.0,0.0
761,0.097,4.153,-1.0914,2.9065,313600.0,-0.062,2.3,10.8,74.53,80.61,636.27,713.49
762,-0.0433,4.0324,-0.2099,3.0389,52081.92,-0.1162,-1.07,5.9,13.6,-68.61,-196.14,-195.29
766,0.0617,4.3276,-0.0525,3.7687,96649.47,-0.5536,1.42,71.49,20.45,52.81,17.4,13.72
767,-0.0768,2.7891,0.0028,1.4326,307694.22,0.2928,-2.72,-0.66,77.71,33.0,0.0,0.0
768,-0.0317,5.5196,0.2296,3.6599,276864.51,0.434,-0.57,5.3,58.57,-13.39,0.0,0.0
776,0.28,10.6844,-1.7265,4.181,762108.77,3.1633,2.67,0.0,76.21,3.02,18.44,18.08
777,-0.0348,3.2966,-0.0855,0.6507,38341.76,1.2047,-1.05,15.52,31.4,-52.88,-208.9,-293.8
778,0.0578,4.8227,0.0733,2.1773,399088.02,1.3879,1.28,6.61,59.61,7.33,489.74,0.0
779,-0.07,1.1047,0.0881,1.7261,18644.1,-1.8082,-6.06,7.22,71.68,22.03,0.0,0.0
780,-0.022,4.0227,-0.2537,1.4291,101430.63,0.8418,-0.55,32.25,19.61,27.24,0.0,0.0
782,0.06,2.28,-0.2995,1.2085,52813.96,-0.0435,2.7,14.88,52.44,60.66,295.77,6560.26
783,0.08,4.7185,-0.7153,1.8925,552946.77,0.9485,1.68,0.0,75.51,0.61,-13.95,-14.24
785,0.08,3.1658,-0.116,0.293,25122.17,1.0228,2.6,20.25,64.17,-4.56,23.81,15.46
786,0.084,5.8848,-0.106,1.7009,178857.97,2.8875,1.43,27.66,27.41,23.93,48.52,55.56
788,0.01,1.9258,-0.1062,0.3342,59598.74,0.5294,0.61,21.06,41.96,13.94,3.01,14.32
789,0.0106,4.5823,-0.1672,0.4531,61336.44,2.866,0.23,15.14,47.91,11.49,24.29,-30.68
790,0.0081,1.5529,-0.1507,0.0887,43102.14,0.2556,0.52,48.85,33.57,20.64,-40.42,-41.36
791,-0.1415,5.0046,0.2182,3.5039,97112.62,0.4109,-2.79,-1.03,73.14,2.46,0.0,0.0
792,-0.1451,12.2611,-0.255,5.603,185739.37,4.5619,-1.1,3.92,68.73,-3.87,-284.2,0.0
793,0.0125,4.7212,-0.0492,1.7735,201736.6,1.7225,0.26,39.68,27.47,2.31,-85.64,-25.06
795,0.013,1.7508,0.0495,0.9441,113368.41,-0.2352,0.76,23.2,19.61,-5.47,-10.95,149.55
796,0.0289,2.3632,-0.2076,0.7897,80300.03,0.4865,1.23,16.99,59.55,31.78,43.45,28.62
797,0.13,4.6071,-0.1315,1.6981,49979.81,1.6855,2.75,32.69,78.96,40.83,277.93,253.89
798,-0.013,1.9596,0.0288,1.1457,31945.5,-0.3041,-0.66,9.05,34.84,31.19,0.0,0.0
799,0.114,5.8546,-0.0757,3.5739,32492.9,0.6619,1.97,76.87,19.31,8.63,31.0,29.4
800,0.0994,4.826,0.3311,1.5293,162750.0,1.6748,2.08,25.52,54.65,65.65,0.0,0.0
801,0.0013,2.2969,-0.0972,0.2724,102280.66,0.9663,0.06,14.2,51.41,-25.63,-91.29,-196.46
802,0.0069,6.084,-0.5114,4.4991,72625.03,0.838,0.11,90.9,15.2,19.62,0.0,0.0
803,-0.11,0.374,-0.0407,0.1574,12773.09,-1.0135,-24.99,-0.97,91.07,-59.58,0.0,0.0
806,-0.012,1.8462,-0.1353,0.9635,109991.18,-0.205,-0.65,27.26,28.87,57.26,0.0,0.0
807,0.04,3.5898,0.1555,2.4621,260683.88,-0.0085,1.26,12.44,67.81,57.47,0.0,0.0
809,-0.042,3.6004,-0.0597,0.0388,82479.13,2.323,-1.15,-44.03,53.62,24.56,0.0,0.0
810,0.0298,2.6039,-0.3469,0.2353,103455.83,1.3732,1.15,13.75,57.87,-0.92,-79.22,-88.44
811,0.2,5.5228,-0.2736,0.6155,43536.94,3.1929,3.81,28.99,50.92,17.45,2090.69,707.65
812,0.0145,2.0116,0.0192,0.0377,44737.57,0.7272,0.72,26.13,35.35,9.47,3.18,10.85
813,0.11,2.6207,0.0209,0.9753,149432.12,1.4954,4.25,84.63,4.8,13.79,24.53,24.31
815,-0.01,2.813,-0.1837,2.8189,69526.3,-1.1052,-0.5,8.54,30.37,56.02,0.0,0.0
816,0.0038,2.3523,0.001,0.9969,141880.33,0.3009,0.16,13.46,44.64,4.28,-47.09,-171.56
818,0.0423,3.3278,0.0286,1.8675,69131.96,0.3756,1.28,18.16,14.71,34.83,217.88,546.45
819,0.012,2.7282,0.0292,0.2724,25841.72,0.911,0.43,6.56,14.22,40.12,-11.14,-11.24
820,0.11,1.2635,0.5033,0.014,63724.52,1.0434,9.52,65.3,39.99,0.76,68.32,70.32
821,0.026,3.6639,0.0041,1.8062,47773.26,0.5389,0.71,25.36,37.67,11.92,1238.98,-38.9
822,0.31,2.705,-0.0108,1.6813,89509.19,-0.351,12.08,32.62,35.87,83.54,14049.74,482.79
823,0.1052,5.6941,0.1277,2.6531,53696.6,1.6286,1.87,22.16,27.67,15.39,283.99,280.85
825,0.056,3.9964,0.0953,1.1943,569624.78,1.4347,1.42,9.7,67.69,47.91,0.0,0.0
826,0.217,8.6861,-0.3029,2.5814,85429.76,4.6248,2.23,27.57,60.25,11.14,7.66,0.21
828,0.2055,5.1091,-0.0348,1.0967,103951.7,2.4178,4.09,65.43,43.63,17.21,14.67,23.0
829,0.01,2.3074,-0.2807,0.3083,95881.9,0.9325,0.28,3.95,79.3,-10.54,-31.69,-63.3
830,0.141,4.2262,0.4757,1.491,146486.08,1.4892,2.81,17.66,64.8,57.35,1427.65,3062.15
831,0.0085,2.0383,0.1563,0.7545,98088.9,0.0875,0.42,12.13,3.75,68.55,0.0,0.0
833,0.0164,3.9607,-0.3823,2.0085,66840.19,0.8145,0.42,16.64,24.49,-5.75,0.0,0.0
835,0.0672,1.1532,-0.0214,0.2913,32676.04,-0.1381,2.69,55.76,72.31,-1.56,0.0,0.0
836,0.0038,1.3942,0.0123,0.1663,120845.52,0.1826,0.27,10.86,26.62,18.04,-73.07,0.0
837,0.007,4.0604,-0.043,2.0954,69337.09,0.821,0.17,15.94,55.39,29.45,0.0,0.0
838,0.0058,1.4672,-0.2032,0.2198,110046.22,0.2361,0.39,40.78,70.7,-58.61,-64.79,-66.09
839,0.0139,1.6905,-0.0635,0.1811,391982.64,0.3479,0.83,19.28,54.17,35.23,-35.39,-40.07
848,0.2,2.2208,-0.4271,0.0177,97856.27,0.8928,11.1,47.61,13.83,-36.92,-19.01,-21.25
850,0.0116,4.8398,-0.044,0.0223,94366.5,1.5456,0.24,7.21,40.51,31.26,-22.04,0.0
851,-0.0068,4.8572,-1.0964,3.359,63210.5,0.4917,-0.14,6.09,57.48,19.9,0.0,0.0
852,-0.18,2.6846,-0.4512,1.5835,59815.77,-0.2171,-6.49,6.62,73.79,-13.17,0.0,0.0
856,0.01,1.2996,-0.1614,1.7123,22700.0,-1.571,0.84,9.2,78.7,111.19,0.0,0.0
858,0.947,13.3483,0.4857,0.2511,379596.67,9.6335,7.35,70.53,23.46,15.11,23.77,23.88
859,0.0109,1.9172,0.0011,0.7974,73944.97,0.0413,0.37,12.35,31.85,26.19,0.0,0.0
860,0.3294,10.3817,1.1432,4.9046,57059.0,3.7373,2.75,38.21,61.85,5.77,7.22,6.25
861,0.02,1.2874,-0.0074,0.0,224987.35,0.2291,1.15,34.13,68.28,-1.36,3.3,-10.85
862,0.0038,3.9199,0.0301,3.8143,70862.66,-0.9289,0.1,34.07,70.18,-0.99,0.0,0.0
863,0.06,4.6582,-1.1318,2.3514,138298.67,1.6088,1.33,41.93,47.77,-78.46,-79.42,-79.97
868,-0.03,1.8656,-0.3644,0.5513,69556.56,0.2312,-1.78,6.88,84.0,6.81,-330.57,-517.08
869,0.75,12.7315,0.5607,0.8257,68546.4,10.4116,6.1,66.44,24.8,0.76,-4.82,-4.84
875,0.032,3.5911,0.0573,2.6573,214631.4,-0.1121,0.9,20.52,71.36,18.57,-45.94,-41.87
876,0.15,5.1066,0.0233,0.5876,421601.5,3.1611,3.03,8.25,33.04,19.41,-3.12,-0.99
877,-0.15,6.6721,-0.1095,3.5031,88010.13,1.6004,-2.31,17.47,64.59,46.99,0.0,0.0
878,0.05,3.9379,-0.1181,3.1072,141639.88,-0.3657,1.2,4.16,72.64,94.47,0.0,0.0
880,0.0136,4.7407,0.2713,2.1337,27610.05,1.322,0.29,13.11,59.67,1.58,-43.51,-109.49
881,0.0359,4.8839,-0.0097,3.0484,105559.8,0.7958,0.74,17.13,53.04,111.77,-20.65,-20.93
882,0.0041,3.1655,0.019,1.8755,248215.91,0.1024,0.15,35.02,45.24,-15.98,-44.99,0.0
883,0.068,3.7265,-0.0255,1.6617,650744.95,0.9605,1.84,25.02,35.41,37.09,10.85,10.4
885,0.0005,5.0724,0.3042,2.936,49638.2,0.8813,0.01,28.76,52.9,20.41,0.0,0.0
886,0.056,2.6716,0.2182,0.9546,98882.83,0.339,2.12,40.31,17.6,295.18,253.32,241.06
887,0.26,5.4812,0.1768,1.9536,123444.01,2.4346,4.63,30.56,50.7,37.06,32.89,34.89
888,0.0313,3.9237,0.0179,0.8107,52691.31,1.7901,0.8,31.92,20.22,4.91,3.02,1.84
889,0.0735,4.0212,-0.1664,1.7764,62182.68,1.0668,1.97,25.74,15.52,-9.69,-5.3,-4.35
890,0.02,2.1372,-1.9174,0.0363,37964.16,0.8273,1.05,9.7,90.85,32.73,-60.44,-58.68
892,-0.0295,2.7211,-0.675,1.1527,98098.05,0.537,-1.08,25.51,16.66,367.48,0.0,0.0
893,-0.0067,5.6766,-0.0648,4.9818,75690.33,-0.3529,-0.12,8.22,11.34,-43.78,-329.98,-352.4
895,0.2663,4.5744,0.4692,0.5586,329955.83,2.4606,6.0,16.89,30.04,-4.02,-18.2,-19.38
897,-0.0058,0.7974,-0.0437,0.1915,161727.22,-0.4342,-0.72,25.5,76.55,-77.01,0.0,0.0
898,0.148,6.3529,0.0604,4.3566,723480.78,0.4911,2.35,12.57,50.56,71.82,0.0,0.0
899,0.0745,4.9552,0.3204,2.4941,97567.78,1.1175,1.51,15.2,37.14,20.55,-51.42,-52.76
900,0.1738,7.8145,0.5018,0.9599,101188.56,4.9338,2.25,15.36,63.63,75.14,44.11,109.62
901,0.0523,8.6838,0.2289,6.3785,40946.05,1.3219,0.61,20.62,35.24,20.8,12.49,4.82
902,0.17,4.1143,-0.114,0.4961,131501.73,2.4287,4.22,17.52,30.5,0.52,3.23,3.23
903,0.136,5.226,-0.1842,2.7285,87876.86,1.1598,2.63,17.33,51.19,72.27,52.28,153.1
905,0.04,4.9227,-0.5042,0.015,53100.0,3.5746,0.82,3.89,54.48,55.15,-37.58,10.56
906,0.11,4.4283,-1.8767,2.1878,39293.27,1.0994,2.63,2.13,78.75,53.81,46.08,-15.16
908,0.0377,2.7568,-0.3392,1.0334,87977.44,1.155,1.38,75.32,47.5,-11.69,-17.74,-2.91
909,0.016,3.3392,0.6356,1.5113,31235.25,0.6528,0.49,11.95,75.02,-19.93,48.15,961.85
910,0.077,5.4274,-0.0681,0.0431,53077.0,3.8102,1.39,35.5,46.97,13.5,38.51,34.47
911,0.01,4.9335,-3.6773,4.4455,32408.09,-0.9781,0.14,15.06,79.58,68.83,0.0,0.0
912,0.0031,0.2062,-0.0897,1.6741,58500.0,-3.298,0.74,14.92,98.44,22.81,0.0,0.0
913,0.05,5.686,0.0947,2.945,45353.6,0.7559,0.88,20.09,33.34,8.1,-49.91,0.0
915,0.48,7.6007,0.047,0.1919,18025.5,6.0839,6.52,69.71,15.28,35.33,85.7,88.47
916,0.06,4.364,0.1081,1.2302,109000.0,1.3212,1.31,48.7,14.41,-4.34,13.71,16.58
917,0.07,7.7884,-0.1747,4.3709,141755.63,1.8282,0.92,27.79,47.62,-5.21,-20.99,-20.11
918,-0.2,1.5053,1.3409,-0.4992,180419.15,0.5135,-12.5,7.67,89.15,-76.73,0.0,0.0
919,0.0854,5.1181,-0.0119,0.9183,50400.0,2.5284,1.68,19.75,21.21,-4.44,-9.97,-21.15
920,0.0784,1.8999,0.0351,0.0,42200.0,0.5087,4.17,44.66,47.72,4.13,10.67,23.21
921,0.19,3.7564,-0.2082,1.5358,136272.54,0.9835,5.13,19.1,72.72,33.71,75.09,78.23
922,-0.01,2.6233,0.0097,2.1006,54366.73,-0.6989,-1.78,14.94,48.8,-16.07,0.0,0.0
923,-0.0237,2.0565,-0.4602,0.826,19800.0,0.0269,-1.15,22.83,69.99,1.05,-476.14,0.0
925,-0.05,3.4388,-0.4115,2.9892,32032.39,-0.5539,-1.42,25.47,70.19,-3.8,0.0,0.0
926,0.3,10.503,-0.2086,3.1505,94932.25,4.9682,2.89,30.65,72.2,-3.1,7.07,17.36
927,-0.1666,0.8979,-0.3063,0.8399,159517.4,-1.2878,-16.98,-43.82,69.54,-37.46,0.0,0.0
928,0.1456,6.2213,0.384,3.6876,69865.22,1.3857,2.38,16.55,67.46,0.93,-0.56,0.71
929,0.095,4.0203,0.1811,1.0371,18576.6,1.8533,2.39,27.71,23.51,-3.89,0.0,-75.53
930,0.076,1.6959,0.2225,0.9363,96441.11,-0.4426,4.6,15.55,68.06,19.6,0.0,0.0
931,-0.0417,2.0583,0.0113,2.1674,75312.7,-1.2399,-2.58,52.37,48.39,-3.23,0.0,0.0
932,0.102,2.1713,0.3023,2.3303,301565.0,-1.4473,4.81,7.95,86.5,83.21,0.0,0.0
933,0.153,3.136,0.3175,1.0263,190050.0,0.6287,5.02,25.18,85.13,32.51,-30.64,0.0
935,-0.01,3.5528,-0.0708,1.2997,76344.03,1.1866,-0.15,10.25,38.87,24.02,0.0,0.0
936,0.02,5.5684,-0.0691,0.5701,88601.29,1.4986,0.38,9.08,48.97,80.59,156.45,127.95
937,0.0806,5.3681,-0.0877,1.1764,353354.69,2.6616,1.52,24.72,53.17,89.55,6679.23,1066.17
938,0.303,23.0926,-0.6862,20.2091,104230.32,1.4881,1.32,23.6,25.21,152.9,696.76,1977.58
939,0.05,6.0928,-0.0287,3.91,196479.77,1.0559,0.89,34.63,66.73,12.26,11.28,29.21
948,-0.1852,5.6804,-1.7257,3.275,24660.6,1.0976,-3.21,27.36,41.5,-3.99,0.0,0.0
949,0.0366,2.8731,-0.0446,1.3455,125765.6,0.3665,1.28,14.86,35.8,13.88,390.61,417.81
950,-0.037,1.6975,0.0443,1.7871,59879.92,-1.2801,-2.16,14.26,81.21,-12.66,0.0,0.0
951,0.25,7.5395,-2.1224,0.6444,67108.08,5.1318,3.37,10.66,77.06,84.72,370.79,384.56
952,0.097,2.6954,0.1847,0.2415,25170.55,1.1527,4.66,48.36,56.73,8.78,5.91,-1.21
953,0.0033,-0.2978,-0.3012,0.1516,29405.94,-1.5765,-1.12,0.55,112.12,-53.46,-95.75,0.0
955,0.0036,1.3351,-0.0777,0.9919,53839.5,-0.6568,0.27,10.4,35.01,45.36,0.0,0.0
957,0.08,4.4411,0.2478,0.8054,59290.39,2.2644,1.73,14.75,68.3,-49.15,-66.67,-93.53
958,0.12,4.8298,0.0297,3.2703,55113.66,0.4221,2.45,14.9,50.14,5.95,-61.71,-61.54
959,0.0939,5.0467,0.1328,3.7988,528938.96,-1.3441,1.88,13.6,72.59,90.52,0.0,0.0
960,0.098,5.4691,0.0275,4.5329,147205.51,-0.3547,1.82,10.37,67.35,42.37,0.0,0.0
961,0.0406,3.6952,0.0255,0.7155,370978.88,1.9029,1.1,18.5,86.67,8.31,1.31,5.91
962,-0.1192,3.2501,0.1703,2.7168,44083.26,-1.0351,-3.59,-0.69,43.77,28.76,0.0,0.0
963,1.1192,16.0938,-1.8136,7.0696,48605.82,7.2891,7.2,28.15,46.32,15.95,25.11,25.55
965,0.18,4.8562,-1.7546,1.9156,100893.72,1.8236,3.7,57.64,43.15,-10.11,123.28,-131.61
966,0.0444,3.182,0.2005,0.865,110828.41,1.1996,1.4,10.09,59.86,12.84,-83.17,-84.65
967,0.091,4.7273,-0.1572,2.4815,72738.66,0.7174,1.96,15.33,45.2,2.69,35.23,-49.6
968,0.0773,2.8377,-0.1304,1.0082,96750.27,0.6262,5.31,33.68,61.88,45.19,482.76,369.18
969,0.0117,4.4493,-0.2055,2.629,102600.81,0.4829,0.06,14.62,39.45,8.54,-23.54,32.44
970,0.0682,3.9368,0.0245,0.401,106520.0,2.3246,1.75,23.42,13.65,0.78,16.16,9.33
971,0.08,6.9512,0.1267,6.4886,51127.37,-0.558,1.13,35.72,7.07,55.01,14.06,6.52
972,-0.0269,1.0541,0.0215,1.3913,77128.36,-1.4554,-2.52,6.93,66.92,-38.53,0.0,0.0
973,0.022,2.2385,-0.046,0.3252,96742.32,0.7161,1.01,22.13,50.24,7.67,32.39,41.58
975,0.0175,3.5167,-0.1246,1.8961,108161.61,0.412,0.5,60.04,1.34,0.7,-8.59,-12.12
976,0.01,2.249,-0.0874,1.6638,159567.88,-0.4625,0.48,22.92,20.45,2.56,202.33,185.45
977,0.0711,4.0136,-0.217,1.5529,99928.27,1.2631,1.79,11.18,56.92,61.61,-40.54,29.44
978,-0.004,4.0733,-0.0681,2.6964,36010.0,0.1853,-0.1,43.23,41.73,24.05,0.0,0.0
979,0.0015,1.64,-0.1645,0.4643,599328.66,0.1568,0.09,19.72,69.54,230.04,16.3,-5.28
980,0.06,4.1388,-0.1357,2.399,52814.0,0.6965,1.44,18.21,45.84,41.13,11.73,12.11
981,0.0169,2.8092,-0.1141,0.9576,305843.04,1.468,0.77,25.35,68.89,-27.91,4.31,0.0
982,-0.0825,0.9518,0.0241,1.1239,180504.33,-1.1779,-8.29,4.12,85.02,-23.97,0.0,0.0
983,0.1475,5.4077,0.1214,0.2958,315120.0,3.2634,2.78,36.31,64.06,63.01,856.01,912.18
985,0.132,4.1385,0.1562,1.9974,12963.95,0.6419,3.18,13.8,20.86,94.85,2188.36,4060.6
987,0.081,5.7015,-0.5381,3.9974,222383.04,0.4341,1.44,28.34,74.82,114.7,198.68,204.64
988,0.06,3.6155,-0.3981,1.0467,89111.66,1.4445,1.72,24.87,44.48,20.48,22.33,29.41
989,0.153,4.9111,0.0671,2.0282,86935.42,1.6362,3.16,56.51,13.89,14.54,1.39,0.65
990,0.1635,12.3526,0.2889,10.3167,125301.19,0.9912,1.33,32.32,21.27,99.88,0.0,0.0
991,0.2923,1.5559,0.0914,0.2548,35000.0,0.2204,0.0,0.0,60.17,0.0,-27.25,0.0
993,0.0048,4.102,-0.0204,2.79,37300.0,0.2453,0.12,33.35,57.17,56.28,-87.3,-99.11
995,-0.08,0.1777,-0.0146,1.7253,17740.8,-2.5805,-35.04,47.9,91.52,-67.8,0.0,0.0
996,0.022,2.7077,-0.062,1.1595,23000.0,0.3867,0.82,11.02,10.77,-18.58,95.44,99.23
997,0.2,2.8091,-0.4259,0.0567,93839.95,1.7324,7.51,36.66,55.82,89.36,207.27,228.1
998,0.1842,4.6757,-0.2364,2.2401,125619.47,1.3286,4.02,45.69,23.51,24.83,47.79,46.1
999,0.38,9.1835,0.1379,1.1248,97890.0,6.5216,4.26,61.69,34.56,15.24,19.95,14.25
1696,0.0681,3.1465,0.0548,0.478,114502.69,1.3838,2.19,17.01,37.78,17.97,-13.24,-15.75
1896,-0.1033,5.3763,0.0816,4.3407,115058.78,-0.0887,-2.13,-2.8,61.39,21.83,-183.21,-196.39
1979,0.27,7.4087,-1.4063,2.5017,790409.27,3.4899,3.69,23.15,69.37,53.41,164.73,181.74
2001,0.21,7.6162,0.1166,0.6594,108891.9,5.4238,2.83,38.9,30.21,13.01,48.86,47.43
2002,0.1263,1.7048,0.0141,0.0159,242067.72,0.6187,7.65,36.65,67.75,16.76,180.6,212.34
2003,0.02,4.958,0.0642,2.1787,44853.28,1.4986,0.42,38.02,18.35,14.39,27.26,6.48
2004,0.07,4.8141,0.1994,2.6899,203482.77,1.0314,1.49,27.99,56.75,33.92,-15.77,-17.65
2005,-0.062,3.7688,-0.0088,2.2932,139640.0,0.4087,-1.63,16.5,57.66,8.56,0.0,0.0
2006,0.03,2.0714,-0.025,0.5922,45516.0,0.285,1.22,26.67,46.01,-26.1,33.01,35.3
2007,0.2745,4.8095,-0.097,0.4242,93008.77,2.9707,5.88,65.56,4.56,30.8,32.71,34.97
2008,0.14,5.1989,-0.3438,0.7412,106706.52,2.88,2.79,40.76,47.72,28.79,31.5,27.01
2009,0.07,5.2318,-0.2599,2.4701,37054.94,1.5885,1.41,29.94,53.35,3.46,33.55,86.75
2010,0.02,3.4414,-0.1222,1.828,325781.47,0.5572,0.55,21.04,33.17,131.09,4.2,0.0
2011,0.04,4.8947,-0.5701,2.307,91721.22,1.3445,0.87,17.4,63.64,46.39,30.71,233.06
2012,0.04,2.579,0.0019,0.5819,46762.55,0.8462,1.44,26.39,24.75,11.2,0.0,0.0
2013,0.0034,4.6784,-0.1546,1.7977,160383.7,1.5107,0.07,21.17,55.89,7.09,0.0,0.0
2014,0.12,4.7679,0.0051,1.7831,33574.45,1.484,2.48,22.33,24.54,1.88,-0.63,-3.9
2015,-0.015,0.7074,0.0005,2.5152,40070.38,-2.8526,0.0,2.31,5.73,-4.21,0.0,0.0
2016,0.012,2.2242,-0.1687,0.0637,80909.56,0.9889,0.54,46.49,76.46,199.96,0.0,0.0
2017,0.0253,2.6498,-0.2631,0.6165,34641.63,0.8527,0.96,29.04,41.11,0.11,6.44,36.08
2018,0.05,1.437,-0.2524,0.0415,227782.74,0.3461,3.6,4.39,57.73,75.04,137.35,132.8
2019,0.18,3.2846,0.0911,1.0563,110079.81,1.3102,5.5,55.95,39.86,5.28,45.96,32.08
2020,0.1152,3.8403,0.1399,1.8906,63917.59,0.8636,3.05,56.5,25.73,14.61,21.66,16.1
2021,-0.03,1.4706,0.0318,0.7275,68781.5,-0.312,-1.78,15.26,46.04,20.59,0.0,0.0
2022,0.0854,3.6786,0.0977,0.5629,51256.92,1.7621,2.35,33.52,16.62,5.82,-21.68,-21.36
2023,0.0144,4.8853,-0.0375,2.4915,75679.1,0.752,0.3,49.53,30.19,-9.88,-46.64,-55.94
2024,0.01,7.4801,-0.5401,3.8659,931003.97,1.7918,0.12,16.08,46.28,17.38,0.0,0.0
2025,0.16,5.1927,-0.3156,0.9848,42900.0,2.3638,3.19,38.41,31.63,15.58,19.05,12.79
2026,0.08,5.4208,0.0484,2.9573,42009.84,1.2581,1.46,31.29,17.17,53.58,88.82,86.45
2027,0.1267,1.0376,0.1089,0.0176,873683.35,0.9606,12.96,67.6,28.2,14.99,70.42,22.75
2028,0.02,5.5566,-0.4524,0.1185,76020.93,4.0398,0.41,35.13,29.35,-14.1,-64.99,-75.33
2029,0.09,6.9862,0.2154,2.4878,75567.0,2.7013,1.35,34.18,31.93,13.89,9.81,25.4
2030,0.04,2.2574,-0.2174,0.8451,72492.05,0.2782,1.67,46.02,36.56,4.46,0.85,8.71
2031,0.0054,1.3478,0.0381,0.0181,219939.57,0.2652,0.4,43.96,40.55,-9.95,-12.52,-196.17
2032,0.581,7.7684,0.658,0.0659,63176.57,6.2691,7.76,31.14,36.86,25.96,33.16,46.31
2033,0.0853,3.9438,0.0731,1.0156,54949.07,1.6524,2.14,73.33,17.26,-6.04,14.17,14.44
2034,0.03,7.766,0.0181,5.5828,10804.0,0.7605,0.38,16.62,22.32,-4.43,0.0,0.0
2035,0.21,4.9908,-0.2153,1.198,36360.13,2.3981,4.35,40.8,48.36,31.99,60.88,46.03
2036,0.02,2.7774,0.0029,0.7775,58210.64,0.8799,0.68,10.31,54.18,150.77,17.87,115.2
2037,0.02,6.1873,0.1488,1.8939,32736.82,2.6467,0.32,23.39,66.19,47.29,0.0,0.0
2038,0.1856,5.8778,0.1237,0.0109,68490.0,4.2558,3.21,72.42,3.73,-12.49,-14.75,-27.47
2039,-0.0127,6.9548,0.748,3.7461,30539.87,1.7747,-0.18,51.34,76.05,-44.83,-106.62,-107.33
2040,0.0565,6.274,0.0744,4.4331,37228.22,0.6866,0.9,46.72,38.65,277.73,258.93,298.19
2041,0.0513,3.1058,-0.1573,0.0333,88000.0,1.8393,1.67,49.22,14.53,-55.7,-62.45,-63.4
2042,0.19,6.2933,-0.3728,2.9901,100731.9,2.2393,4.08,13.67,52.22,30.77,63.26,69.15
2043,0.06,1.9662,-0.0065,0.5198,82800.07,0.3732,2.98,16.74,20.8,73.22,122.33,112.53
