股票代码,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%)
686,0.52,6.6288,-4.6623,2.4493,234045.29,2.1084,8.45,0.0,78.12,-38.14,-48.07,-49.16
687,0.1603,1.7298,0.1529,1.1007,75736.85,-0.3945,10.36,23.36,51.04,107.31,1025.3,0.0
688,0.1338,1.458,0.2488,0.166,113729.93,0.1352,9.71,37.62,11.09,32.74,29.31,29.03
690,0.28,3.7417,0.4188,1.3534,217588.79,1.1381,8.13,40.47,37.96,-15.82,9.83,0.18
691,0.0005,0.2557,-0.0188,0.4574,32327.0,-1.2487,0.15,30.67,65.84,-52.96,0.0,0.0
692,-0.0865,2.4619,-1.4847,0.7147,53283.3,0.473,-3.43,5.74,69.19,23.29,0.0,0.0
693,-0.167,2.1506,-1.7263,-0.0562,54349.19,0.9296,-7.48,0.09,72.18,-79.99,-194.36,-195.32
695,0.0175,1.4761,0.3843,0.3427,22214.75,0.0384,1.19,0.6,71.11,-0.47,13.31,-89.36
697,-0.0451,2.568,-0.1002,1.0128,55968.0,0.4886,-1.73,52.64,4.46,-98.66,-153.0,-220.02
698,0.42,5.1547,0.8804,1.6306,81951.44,2.1546,8.4,9.65,60.26,-8.46,81.25,0.0
700,0.2317,4.4583,0.4118,0.2675,71720.79,1.6982,6.55,22.84,45.12,-1.8,-35.58,-34.72
701,0.0494,7.8182,-12.8221,4.8954,40661.31,1.6229,0.65,3.38,72.73,40.25,44.99,0.0
702,-0.016,1.6675,0.2512,0.6848,26663.46,-0.2111,-0.95,9.27,29.74,-13.01,-150.32,0.0
703,0.61,6.7438,1.9113,2.6958,161987.44,2.7796,11.41,3.43,52.01,6.93,349.79,0.0
705,0.0826,3.821,-0.0017,1.6077,33412.33,0.9713,2.17,13.48,35.28,13.22,271.61,242.08
707,-1.3532,1.9169,0.3815,1.5806,46414.58,-1.3101,-55.98,7.63,91.1,2.26,-5414.34,0.0
708,0.651,8.2849,1.7585,1.0807,44940.85,5.7011,8.13,12.62,36.32,3.15,8.24,26.55
709,0.0879,4.1711,0.8218,2.1854,1061860.79,0.7849,2.12,12.78,74.14,-3.4,83.9,101.43
710,-0.0277,0.7545,-0.0939,0.3063,15120.0,-0.6451,-3.62,6.77,79.18,7.53,0.0,0.0
711,0.06,9.1219,-0.7908,7.735,32559.45,0.2937,1.44,29.16,26.73,539.23,-68.14,0.0
712,0.41,4.0829,-1.6135,0.7968,89600.0,2.0414,10.39,0.0,79.49,-24.54,-59.97,-59.05
713,-0.2611,4.3266,-0.5689,1.6894,29887.6,1.1072,-5.88,10.24,36.3,24.52,0.0,0.0
715,0.32,4.3554,0.1818,1.1352,27900.6,1.7339,7.49,19.39,42.9,-11.85,26.91,-15.36
716,0.0948,2.8,-0.148,1.4057,63760.44,0.4132,3.42,30.57,42.03,13.96,-14.34,2.97
717,0.04,0.1895,0.1785,1.3345,241952.44,-2.4101,24.94,4.63,96.94,25.38,0.0,0.0
718,0.265,2.4019,0.9329,0.3414,303463.64,1.0554,8.48,40.88,67.07,-21.43,5.97,5.63
719,0.45,6.2715,0.1302,2.6883,102320.37,2.467,7.31,30.27,36.5,7.97,-4.17,-7.93
720,-0.0773,1.0162,0.5634,0.3433,86346.0,-0.4968,-7.33,12.5,77.56,-24.52,-182.63,-195.63
721,0.0247,1.3491,0.0493,0.1112,49905.59,0.1359,0.02,37.1,34.75,0.31,0.0,0.0
722,0.3,5.8525,0.287,4.6056,46415.83,0.2263,5.24,63.34,6.66,8.03,22.07,21.97
723,0.16,2.9015,-0.0269,1.5752,228107.34,0.2668,5.66,30.85,47.14,9.4,0.0,0.0
725,0.004,2.1945,0.1863,1.1103,3515306.77,0.0688,0.18,13.14,53.19,25.87,-92.94,-227.83
726,0.85,7.52,1.4207,0.8166,92260.23,4.6823,11.71,33.05,21.2,-3.1,13.09,5.74
727,0.0052,2.3778,0.1966,1.4512,452956.7,-0.095,0.22,2.84,45.83,36.34,123.96,0.0
728,0.49,10.3556,-2.9966,5.0078,196410.0,2.3533,4.64,0.0,69.57,-47.41,-57.37,-57.62
729,0.219,4.6471,0.6856,1.6309,281853.93,1.422,4.8,40.63,26.19,-9.4,-27.89,-26.98
731,-0.4233,4.1704,0.5113,1.0835,59148.44,1.3829,-9.66,9.97,45.87,-39.67,-551.59,-729.91
732,0.9752,11.1359,-13.9041,3.7436,124445.07,3.4533,8.83,25.69,85.28,74.82,47.29,16.34
733,0.35,8.0864,0.4849,4.9934,46934.22,1.625,4.54,17.42,47.52,29.2,27.46,12.1
735,0.0755,2.9807,0.1608,1.3539,115151.36,0.5091,2.81,26.98,39.71,-3.46,80.5,0.0
736,0.32,5.1896,-1.836,0.8549,29719.39,3.1885,3.12,22.43,83.12,365.62,346.31,350.85
737,-0.1611,0.1086,0.3112,1.1388,54876.0,-2.1923,-85.2,23.5,98.97,-5.54,0.0,0.0
738,0.1823,4.3076,0.163,2.3281,114564.23,0.9184,4.32,25.0,23.76,-3.64,6.42,-24.01
739,0.23,2.2814,0.1573,0.1824,114686.93,1.0227,10.45,27.83,53.43,10.01,26.25,13.43
748,0.1127,5.1469,-0.5442,1.1909,81481.86,0.7384,2.04,23.98,28.52,-6.32,38.88,74.74
750,0.24,3.2635,-1.2508,1.4888,421554.2,0.3693,7.56,0.0,78.91,-22.62,-43.36,-43.95
751,0.067,1.5035,-0.0673,0.9333,140986.93,-0.6935,4.56,12.54,44.29,6.84,34.88,6.12
752,0.0164,2.9604,0.2078,0.0912,26375.85,1.6757,0.55,24.05,13.15,-10.98,-70.11,-70.22
753,0.0163,1.9373,-0.0662,0.6641,99148.11,0.2367,1.22,11.25,67.81,-3.89,0.0,0.0
755,-1.4382,1.1487,0.1184,2.4067,46926.46,-2.5399,-76.99,-3.07,89.77,-48.59,0.0,0.0
756,0.27,4.3481,0.9607,1.122,45731.28,1.4375,6.31,24.94,55.97,11.62,47.2,146.64
757,0.06,1.2685,0.1402,1.8483,45162.12,-1.7303,4.7,30.32,42.48,9.68,75.07,32.8
758,0.1035,2.4765,-0.7643,0.4687,196937.84,0.9467,5.32,10.73,70.22,-9.8,-26.63,-20.71
759,0.0095,4.3691,1.0178,1.5726,68102.15,1.2896,0.22,21.03,66.87,-6.31,15.25,0.0
760,-0.13,2.2789,-0.1151,1.9171,78849.46,-0.4466,-6.51,6.4,27.62,-61.34,0.0,0.0
761,0.249,4.0546,3.0476,2.9065,313600.0,-0.1585,6.34,13.03,75.51,0.93,0.0,0.0
762,0.0417,4.0753,0.5352,3.0389,52081.92,-0.0729,1.06,25.74,14.15,-23.63,-31.43,-34.17
766,0.147,4.1851,-0.0914,3.7687,96649.47,-0.696,3.72,68.17,21.42,266.07,1773.7,3158.37
767,0.0001,3.7966,0.8668,2.1234,307694.22,0.3486,0.01,15.45,81.57,-17.03,-99.94,-107.81
768,0.1492,5.5491,0.5135,3.6597,276864.51,0.4657,2.7,7.13,54.86,8.32,3.27,12.21
776,1.05,10.3043,-2.7755,4.181,762108.77,2.8851,10.29,0.0,77.39,-38.07,-39.17,-39.71
777,0.275,3.3256,0.0285,0.6507,38341.76,1.2395,8.74,21.41,33.03,-6.55,21.67,-31.54
778,0.0623,4.6964,-0.0657,1.995,364330.74,1.3967,1.33,5.44,61.01,8.12,-22.59,0.0
779,0.0704,1.1737,0.1552,1.7261,18644.1,-1.7392,6.19,7.82,69.5,20.29,0.0,0.0
780,-0.38,3.949,0.0027,1.4291,101430.63,0.7997,-9.35,5.42,27.15,-1.92,0.0,0.0
782,-0.07,2.3073,0.515,1.2085,52813.96,-0.0126,-2.8,7.68,45.43,-21.51,-142.23,-177.79
783,0.44,4.6142,-2.4826,1.8911,552946.77,0.8704,10.97,0.0,75.96,-31.09,-36.84,-37.23
785,0.01,3.0846,0.9121,0.293,25122.17,0.9416,0.26,21.01,68.18,-9.0,0.0,0.0
786,0.793,5.8011,0.9551,1.7009,178857.97,2.8038,13.75,34.18,27.08,8.01,30.57,34.45
788,0.03,1.9239,-0.5195,0.3342,59598.74,0.5218,1.31,19.52,46.53,-17.13,0.0,0.0
789,0.2703,4.4682,0.7579,0.4531,61336.44,2.7674,6.1,21.03,49.76,-5.96,16.13,16.83
790,0.1914,1.5448,0.1197,0.0887,43102.14,0.2475,13.21,54.74,38.97,24.15,0.0,0.0
791,0.0074,5.2629,0.635,3.5039,97112.62,0.6817,0.13,36.81,72.84,-14.66,-91.42,-59.63
792,0.1401,12.3908,0.0733,5.603,185739.37,4.7334,1.11,45.49,67.25,-5.17,-52.01,-91.32
793,0.3408,4.5947,-0.0503,1.7441,201736.6,1.64,7.65,38.86,25.77,-6.69,35.35,39.03
795,0.03,1.7376,0.1244,0.9441,113368.41,-0.2484,2.03,18.92,20.8,4.35,0.0,0.0
796,0.2935,2.3699,-0.1432,0.7861,80300.03,0.5144,13.36,18.59,50.47,35.03,41.1,1192.09
797,0.03,4.0834,2.3061,1.5737,49979.81,1.2346,0.68,16.84,80.95,-8.44,-81.53,-113.32
798,-0.0988,1.6519,-0.1779,1.0347,31945.5,-0.4862,-6.87,4.29,38.75,-4.77,0.0,0.0
799,0.3342,5.7407,0.6749,3.5739,32492.9,0.5479,6.0,74.99,21.43,8.92,22.6,28.17
800,-0.4398,4.871,-0.2406,1.5293,162750.0,1.7232,-8.6,18.87,57.62,-21.63,-4310.4,0.0
801,0.0684,2.1907,-0.0402,0.2892,102280.66,0.8492,3.1,21.73,53.42,19.33,-34.59,-27.05
802,0.8625,6.0771,0.0003,4.4991,72625.03,0.8311,16.19,53.64,16.1,165.22,2361.3,0.0
803,-0.48,0.4808,-0.0805,0.1574,12773.09,-0.9066,-70.9,-9.03,88.32,-28.65,0.0,0.0
806,0.0032,1.8371,0.0097,0.9607,109991.18,-0.2015,0.09,25.25,25.91,38.52,-96.6,0.0
807,0.0696,3.6253,1.4118,2.5212,260683.88,-0.026,3.17,14.01,76.82,-6.95,0.0,0.0
809,-0.14,3.7974,-0.3107,0.0388,82479.13,2.52,-3.52,-35.88,51.83,-35.3,0.0,0.0
810,0.48,2.5685,0.427,0.2353,103455.83,1.3434,21.33,21.2,58.66,8.19,6.67,9.62
811,0.56,5.1186,0.2088,0.6155,43536.94,2.8967,11.65,30.69,52.57,3.62,-1.08,433.19
812,0.0781,1.9971,0.3781,0.0377,44737.57,0.7127,3.96,23.13,36.84,88.13,76.4,139.94
813,0.348,7.4965,0.2286,5.4692,149432.12,1.2916,29.5,84.06,7.92,28.97,46.43,49.5
815,-0.13,2.7261,-0.0524,2.8189,69526.3,-1.192,-6.23,6.89,28.41,-9.26,0.0,0.0
816,-0.1,2.3591,0.0933,0.9969,141880.33,0.2971,-4.2,14.71,42.54,-2.28,-603.73,0.0
818,0.0601,3.1158,0.017,1.8122,69131.96,0.2468,1.95,13.68,14.66,-5.99,-28.84,-50.73
819,0.117,2.7097,0.3101,0.2724,25841.72,0.8992,4.4,11.44,13.82,-8.08,-37.58,-36.41
820,0.236,5.9517,-0.1537,4.2472,63724.52,0.6416,35.19,58.6,48.22,27.81,65.16,58.37
821,0.18,3.6376,0.1593,1.8062,47773.26,0.5129,5.03,28.96,36.69,24.77,68.74,1626.22
822,-0.14,2.3966,0.3214,1.6812,89509.19,-0.659,-5.58,16.48,42.97,-4.6,-200.36,29.78
823,0.2091,5.503,0.8033,2.6531,53696.6,1.4401,3.86,19.92,28.7,-4.7,27.23,26.54
825,0.148,3.8852,1.0286,1.1943,569624.78,1.3443,3.88,14.66,68.84,-23.11,0.0,0.0
826,0.84,8.0886,-1.0635,2.6339,85429.76,4.0548,10.8,29.84,63.88,28.69,16.1,16.34
828,0.7975,4.9067,-0.938,1.0967,103951.7,2.2123,17.12,65.49,42.5,14.14,1.53,3.25
829,0.24,2.2996,-1.1456,0.3078,95881.9,0.9259,10.48,4.36,77.86,-21.35,0.0,0.0
830,0.062,4.0703,0.6026,1.5088,146486.08,1.3273,1.12,13.66,63.09,-23.54,-48.76,-52.31
831,-0.044,2.089,0.1302,0.7701,98088.9,0.1203,-2.08,26.37,3.06,-78.44,0.0,0.0
833,0.06,3.938,0.4937,2.0085,66840.19,0.7935,1.47,13.9,23.02,3.27,-71.2,0.0
835,-0.2831,1.1171,0.1804,0.3171,32676.04,-0.2444,-31.31,46.61,75.93,-17.12,-1119.86,-34.45
836,0.0393,1.3903,0.0165,0.1663,120845.52,0.1788,2.86,8.33,25.65,15.67,-65.57,0.0
837,-0.0344,3.9921,-0.09,2.0974,69337.09,0.76,-0.86,12.93,55.7,2.8,0.0,0.0
838,0.1011,1.4823,-0.0413,0.2198,110046.22,0.2513,7.05,23.54,68.5,156.95,32.7,210.47
839,0.0587,1.6658,-0.0607,0.1723,391982.64,0.334,3.48,19.83,54.54,39.45,-34.54,278.87
848,0.372,1.9312,0.1547,0.0177,97856.27,0.647,20.71,44.5,18.38,-7.35,5.69,6.42
850,0.1,4.8797,0.2219,0.0223,94366.5,1.534,2.14,9.0,38.95,1.81,21.71,0.0
851,0.1267,4.8632,0.5099,3.3582,63210.5,0.4985,2.9,6.39,58.18,16.82,-6.2,-24.32
852,-0.57,3.6873,-0.4647,1.5835,59815.77,0.7824,-14.37,7.41,65.99,-36.6,0.0,0.0
856,0.1,1.2887,0.0258,1.7123,22700.0,-1.5819,8.7,8.61,78.78,-24.29,0.0,0.0
858,1.344,11.9584,2.7825,0.2511,379596.67,8.5543,11.37,70.13,23.03,16.97,10.83,10.13
859,0.0248,1.9163,0.0362,0.7974,73944.97,0.0404,1.25,10.39,29.44,5.0,92.61,0.0
860,0.7231,10.0687,1.767,4.9046,57059.0,3.4243,7.09,34.54,61.75,16.18,9.65,-38.66
861,0.0578,1.3058,0.09,0.0,224987.29,0.2463,4.45,40.16,66.29,17.65,5.66,11.32
862,0.0156,3.9162,0.8448,3.8143,70862.66,-0.9327,0.7,29.32,70.7,19.7,0.0,0.0
863,0.41,4.3093,0.0997,2.3487,138298.67,1.3088,10.59,26.08,57.2,1145.61,3345.75,0.0
868,0.07,1.8981,-1.8062,0.5536,69556.56,0.2646,3.96,-18.04,83.79,18.28,27.62,-214.37
869,1.2,11.7393,1.4458,0.8257,68546.4,9.4278,9.59,67.14,25.22,2.1,-6.58,-8.2
875,0.028,3.5745,0.8455,2.6508,214631.4,-0.1222,1.55,23.51,82.51,-1.19,2.17,199.23
876,0.5013,4.8911,0.4939,0.5946,421601.5,3.0114,10.7,8.08,31.53,-4.82,19.06,23.59
877,0.1134,6.6623,0.6578,3.5031,88010.13,1.7528,1.61,21.54,63.29,-0.9,0.0,0.0
878,0.144,3.9522,1.9322,3.1072,141639.88,-0.413,3.75,3.4,71.29,4.48,683.79,0.0
880,0.07,4.7261,-0.2594,2.1337,27610.05,1.3083,1.52,13.41,58.18,-28.38,-34.24,-88.0
881,0.0006,7.3771,1.0087,6.1225,105559.8,0.1666,0.07,10.86,80.06,-3.67,0.0,0.0
882,0.0561,2.8456,0.2361,1.5557,222608.64,0.1182,2.03,33.19,41.31,-23.14,-46.54,0.0
883,0.28,3.5382,0.4066,1.5574,650744.95,0.8811,8.28,39.78,36.39,22.49,2.57,8.46
885,0.086,5.0729,0.9213,2.936,49638.2,0.8809,1.93,25.34,54.12,-2.94,18.3,18114.61
886,0.048,2.5884,-0.0085,0.9546,98882.83,0.2702,1.86,67.6,17.92,-11.49,-27.1,-25.74
887,0.647,5.5063,0.4073,2.1089,123444.01,2.1213,15.22,31.28,38.33,24.76,30.16,29.14
888,0.3629,3.8923,0.4662,0.8107,52691.31,1.7588,9.35,41.22,21.66,-2.25,-2.57,9.6
889,0.2777,3.8718,-0.0235,1.7764,62182.68,0.9578,7.4,24.14,17.58,-21.65,50.2,49.59
890,0.37,2.115,-6.646,0.0363,37964.16,0.8051,10.91,15.3,89.65,9.32,27.12,0.0
892,-0.0006,4.59,0.0027,4.0986,98098.05,-0.5086,-14.77,38.08,55.09,0.0,0.0,0.0
893,0.0242,5.6319,-0.2762,4.9336,75690.33,-0.3478,0.43,6.4,12.48,-79.74,0.0,0.0
895,1.3346,4.3045,1.6808,0.5549,329955.83,2.1943,28.33,18.11,29.43,15.99,3.51,4.57
897,0.0291,0.8032,0.5085,0.1915,161727.22,-0.4284,3.69,37.73,76.52,20.64,0.0,0.0
898,0.223,6.2036,0.6011,4.3566,723480.78,0.3433,3.67,13.3,48.58,9.71,0.0,0.0
899,0.4025,4.9021,0.5339,2.4941,97567.78,1.0967,8.53,37.44,36.49,-16.74,-9.76,-1.29
900,0.5344,7.3586,1.024,0.9613,101188.56,4.5568,7.45,17.78,65.23,35.55,62.59,54.26
901,0.0682,9.8226,-0.0538,7.7333,40946.05,0.9562,2.0,23.52,30.24,-0.9,-3.22,-61.59
902,0.4083,3.9177,0.4532,0.5247,131501.73,2.2742,11.02,16.84,27.15,-16.51,-14.38,-14.21
903,0.1729,4.9999,0.9607,2.7284,87876.86,0.9693,4.07,17.39,53.49,27.75,11.63,-9.72
905,0.39,4.8815,0.5793,0.015,53100.0,3.5345,6.56,6.03,56.29,17.1,-21.68,1.41
906,0.24,4.2389,-1.7433,2.1872,39293.27,0.9315,5.9,2.79,77.14,53.85,41.49,349.34
908,0.19,2.5321,-0.0367,1.0359,87977.44,0.9392,7.49,75.82,38.63,-1.49,-2.99,-10.77
909,0.0725,3.3155,0.8582,1.5113,31235.25,0.643,3.03,12.22,80.12,-36.03,0.72,-50.57
910,1.02,5.4709,1.9514,0.0416,53077.0,3.8535,21.22,33.95,48.95,-14.92,70.22,109.64
911,-0.8,4.1173,-2.4654,4.4944,32408.09,-1.8432,-21.53,8.36,77.93,-26.42,-750.69,0.0
912,-0.64,0.6431,0.8455,1.6741,58500.0,-2.8549,-67.59,3.83,95.18,-35.59,0.0,0.0
913,0.12,4.6586,0.1817,2.9437,45353.6,0.1193,2.72,20.23,38.24,-1.94,0.0,0.0
915,0.89,6.9092,1.9887,0.1919,18025.5,5.4417,13.54,61.8,19.5,36.9,92.01,92.64
916,0.2752,4.2653,0.4912,1.2302,109000.0,1.2646,6.58,51.25,16.76,9.47,120.92,165.63
917,0.15,7.5809,-0.4053,4.3352,141755.63,1.7183,1.99,28.77,45.62,34.27,-37.6,-47.66
918,0.22,1.706,-0.4627,-0.4992,180419.15,0.7142,17.23,5.34,88.69,-24.2,0.0,0.0
919,0.3574,5.0381,0.1908,0.9251,50400.0,2.443,7.23,20.5,20.86,11.09,-13.43,1.85
920,0.23,1.858,0.4477,0.0,42200.0,0.4303,10.38,43.94,49.53,11.58,17.3,8.16
921,0.8,3.5719,2.1471,1.5358,136272.54,0.7954,24.23,23.36,72.06,13.88,87.43,329.29
922,-0.8032,2.6369,0.125,2.1006,54366.73,-0.6854,-26.43,16.59,48.92,-15.85,0.0,0.0
923,-0.1576,1.9607,0.817,0.826,19800.0,-0.1176,-7.71,14.52,71.95,23.67,0.0,0.0
925,-0.0819,3.7317,-0.7554,2.9892,32032.39,-0.2507,-2.17,26.0,69.17,-41.5,-427.68,-667.9
926,0.61,10.1956,2.4686,3.1505,94932.25,4.6696,6.14,22.37,73.54,30.59,23.93,161.45
927,-0.5173,0.4455,-1.0152,0.8399,159517.4,-1.7003,-73.48,-29.54,89.66,-44.63,0.0,0.0
928,0.7917,6.0112,-2.0021,3.6225,69865.22,1.2402,15.9,17.98,68.7,-3.33,8.65,4.53
929,-0.103,3.9574,0.4287,1.0371,18576.6,1.7905,-2.57,32.21,27.2,-6.07,-123.98,-56.24
930,0.11,1.5952,0.2788,0.9363,96441.11,-0.5408,7.13,14.27,71.43,-20.1,0.0,0.0
931,0.0075,2.0603,-0.1898,2.1631,75312.7,-1.227,0.69,43.12,66.07,50.12,-96.54,0.0
932,-0.3635,2.0515,1.1618,2.3302,301565.0,-1.5629,-16.29,6.57,87.06,8.1,0.0,0.0
933,0.435,3.2468,0.5942,1.028,190050.0,0.7314,9.1,19.39,81.97,-21.79,0.0,0.0
935,0.11,3.5581,0.706,1.2997,76344.03,1.1919,3.16,16.98,38.55,13.34,0.0,0.0
936,0.68,5.4953,0.2627,0.5691,88601.29,1.4774,15.88,12.64,43.02,5.58,604.46,613.0
937,0.023,5.2507,0.0077,1.176,353354.69,2.5485,0.44,21.96,53.44,-11.02,4699.33,0.0
938,0.775,22.8677,0.5123,20.2033,104230.32,0.9204,3.68,17.61,24.99,93.26,346.9,565.89
939,0.086,5.9744,0.0109,3.9275,196479.77,0.9184,2.27,31.75,74.95,41.85,-26.78,-13.72
948,0.0839,5.8656,0.2809,3.275,24660.6,1.2828,1.44,24.31,44.66,0.93,11.46,0.0
949,0.106,2.8365,0.4875,1.3455,125765.6,0.3299,4.12,13.56,37.29,19.96,-16.84,-0.99
950,-0.92,1.9318,0.2174,1.7871,59879.92,-1.049,-38.3,-6.44,79.31,-26.95,0.0,0.0
951,0.62,7.2895,-0.4596,0.6444,67108.08,4.8817,8.88,10.54,73.2,9.07,50.14,56.48
952,0.564,2.5984,0.6638,0.2415,25170.55,1.0556,24.32,52.19,59.66,27.55,577.96,523.1
953,-0.4821,-0.303,0.3642,0.1516,29405.94,-1.5799,-379.54,-14.94,111.35,-36.05,0.0,0.0
955,-0.0331,1.1186,-0.0805,0.8717,53839.5,-0.7531,-2.92,11.72,46.45,48.69,0.0,0.0
957,0.77,4.1352,-2.4182,0.8044,59290.39,2.0711,19.53,21.0,79.08,48.65,141.5,152.68
958,0.52,4.7351,0.346,3.291,55113.66,0.3066,11.45,28.32,48.59,-11.5,-28.24,-26.16
959,0.0758,4.6095,1.4862,3.7987,528938.96,-1.438,1.66,11.58,73.6,15.15,0.0,0.0
960,0.0384,5.3007,1.2892,4.5323,147205.51,-0.4936,0.73,5.97,67.76,9.42,0.0,0.0
961,0.1416,3.8011,-0.6095,0.8773,370978.88,1.8536,4.22,18.98,83.85,49.16,4.5,-2.62
962,0.0658,3.368,0.7782,2.7168,44083.26,-0.9159,1.98,-8.63,47.23,-19.41,0.0,0.0
963,3.0,14.9746,2.7712,7.0696,48605.82,6.1698,22.19,24.27,47.14,16.81,31.88,32.52
965,0.29,4.6427,1.3724,1.8772,100893.72,1.6485,6.39,35.97,44.2,26.68,55.52,52.7
966,0.48,3.2534,0.7246,0.8641,110828.41,1.3055,15.48,26.54,59.19,-13.83,-31.62,-31.12
967,0.335,4.7583,0.561,2.5019,72738.66,0.5503,3.23,18.86,39.53,24.07,258.31,323.02
968,-0.943,1.5759,5.294,2.6237,77661.72,-2.6491,0.0,-34.2,101.92,-56.74,0.0,0.0
969,0.0722,4.5093,0.0554,2.6213,102600.81,0.4628,1.69,18.12,38.89,-1.0,-16.48,-0.1
970,0.3,3.8686,0.325,0.401,106520.0,2.2563,7.91,24.78,13.36,1.1,15.22,15.52
971,0.25,6.8691,0.1168,6.4847,51127.37,-0.6362,5.59,32.9,8.02,323.11,4167.7,3971.07
972,-0.1183,1.2906,-0.3405,1.3913,77128.36,-1.2174,-8.76,5.09,64.96,-21.04,0.0,0.0
973,0.13,2.2162,0.3188,0.3252,96742.32,0.6937,6.0,24.74,49.74,-14.59,51.94,5824.24
975,0.2031,3.5013,0.313,1.8961,108161.61,0.3946,5.93,77.27,4.4,4.24,-11.4,-3.64
976,0.0757,2.2912,-0.022,1.6638,159567.88,-0.4222,3.47,25.26,18.66,114.65,0.0,0.0
977,0.351,4.1671,-0.1263,1.6711,99928.27,1.2922,9.0,13.65,47.94,29.4,13.13,25.25
978,0.021,4.0775,0.7904,2.6964,36010.0,0.1896,0.5,47.41,42.45,-2.75,-75.28,-171.83
979,0.0304,1.6397,-0.2488,0.4641,599328.66,0.1666,1.89,29.84,68.55,125.98,-74.02,46.28
980,0.16,4.0797,-0.0101,2.399,52814.0,0.6374,4.09,23.42,47.4,4.16,43.85,50.06
981,0.168,2.7853,0.1538,0.965,305843.04,1.4512,9.49,34.54,73.92,-4.75,-2.51,-62.36
982,-0.1787,1.6846,-0.0901,1.1239,180504.33,-0.4628,-10.07,13.25,75.87,-0.06,-1777.4,-2122.03
983,0.1377,5.2135,0.8322,0.2958,315120.0,3.1158,2.67,31.45,64.03,5.11,207.75,237.61
985,0.26,3.9983,0.6782,1.9974,12963.95,0.5103,6.67,13.94,21.79,30.77,0.0,0.0
987,0.344,5.6107,-2.6242,3.9974,222383.04,0.3527,6.33,26.66,73.78,104.73,170.88,185.56
988,0.26,3.5548,0.3307,1.0467,89111.66,1.3828,7.51,25.3,41.74,26.5,52.36,76.5
989,0.53,4.5417,0.536,2.0282,86935.42,1.2986,11.94,60.02,15.72,194.07,27.8,20.46
990,0.29,12.1953,-0.0165,10.3167,125301.19,0.8284,3.81,25.55,22.99,-36.32,-19.66,0.0
991,0.2923,1.5559,0.0914,0.2548,35000.0,0.2204,0.0,0.0,60.17,0.0,-27.25,0.0
993,0.3226,4.3492,0.6493,2.79,37300.0,0.5001,7.7,60.85,55.02,-34.36,95.11,87.95
995,-0.61,0.0858,-0.2935,1.4539,17740.8,-2.4012,-145.62,17.67,97.02,157.71,0.0,0.0
996,0.0663,2.6207,-0.0155,1.1172,23000.0,0.3462,2.56,7.92,10.44,23.12,38.46,38.15
997,0.5,2.6039,1.1793,0.0555,93839.95,1.5283,18.77,37.1,59.75,16.4,37.67,34.93
998,0.0816,4.1821,0.1298,2.2511,125619.47,0.8539,1.96,35.25,29.34,17.75,-24.09,36.1
999,1.22,8.8007,1.4221,1.1248,97890.0,6.1389,14.78,62.57,35.64,13.69,-4.11,1.54
1696,0.2136,3.0378,0.0417,0.4779,114502.69,1.3049,6.6,19.82,36.7,-4.61,-16.33,-15.25
1896,0.6417,5.1812,1.0728,3.5955,85527.6,0.4185,13.2,26.97,62.58,57.78,25.42,26.27
1979,1.21,7.1394,-1.6086,2.4992,790409.27,3.2214,19.04,34.54,68.96,29.15,97.54,103.45
2001,1.1,7.4042,1.0931,0.6594,108891.9,5.211,15.92,45.43,29.1,22.86,199.11,223.73
2002,0.2155,1.5279,0.008,0.0668,242067.72,0.4136,14.82,31.28,69.96,27.85,54.52,55.51
2003,0.56,4.7509,0.3487,2.1253,44853.28,1.3841,11.88,43.17,18.98,8.08,17.51,17.12
2004,0.3,4.7782,0.0354,2.6928,203482.77,1.0056,6.31,34.6,54.2,4.81,3.57,2.68
2005,0.0132,3.9509,0.3535,2.4409,139640.0,0.4616,0.33,19.29,56.41,-12.57,-69.84,0.0
2006,0.12,2.0215,0.1953,0.5922,45516.0,0.2505,5.84,27.22,42.65,81.05,928.68,7763.72
2007,0.839,4.535,0.3547,0.4242,93008.77,2.6962,19.85,60.54,4.62,31.45,32.45,33.96
2008,0.59,4.8494,0.0688,0.7401,106706.52,2.6839,12.73,39.99,43.44,17.21,3.51,7.45
2009,0.1772,5.0515,-0.1771,2.4676,37054.94,1.4266,-0.64,22.52,56.26,10.94,-7.04,-40.24
2010,0.18,3.4125,0.0075,1.8224,325781.47,0.5366,5.2,21.77,25.91,-4.65,66.28,-88.62
2011,0.09,4.8538,0.124,2.3063,91721.22,1.302,1.93,18.58,61.58,-0.49,1.07,-1016.9
2012,0.02,2.5422,0.1916,0.5819,46762.55,0.8094,0.73,26.86,27.61,5.61,-54.98,-84.56
2013,0.37,4.6745,0.5074,1.8001,160383.7,1.5073,7.92,24.78,56.54,7.19,12.28,60.72
2014,0.6,4.643,0.8358,1.7831,33574.45,1.3591,12.31,23.32,22.89,2.99,6.68,13.67
2015,-0.07,0.7553,-0.1287,2.5152,40070.38,-2.8047,0.0,0.99,4.64,27.53,-131.02,0.0
2016,0.1148,2.2113,2.8744,0.0637,80909.56,1.0115,5.33,35.23,75.76,29.73,109.01,154.46
